"OccMain"	"OccSub"	"OccMid"	"OccMinor"	"OccCodeAgg"	"Gender"	"year"	"n"
"I"	11	150	1214	"Agg214"	"FEMALE"	2000	8656
"I"	11	150	1214	"Agg214"	"FEMALE"	2005	6414
"I"	11	150	1214	"Agg214"	"MALE"	1985	5407
"I"	11	150	1214	"Agg214"	"MALE"	1990	7082
"I"	11	150	1214	"Agg214"	"MALE"	1995	7388
"I"	11	150	1214	"Agg214"	"MALE"	2000	7617
"I"	11	150	1214	"Agg214"	"MALE"	2005	5966
"I"	11	150	1215	"Agg215"	"FEMALE"	1985	28065
"I"	11	150	1215	"Agg215"	"FEMALE"	1990	29980
"I"	11	150	1215	"Agg215"	"FEMALE"	1995	29538
"I"	11	150	1215	"Agg215"	"FEMALE"	2000	27692
"I"	11	150	1215	"Agg215"	"FEMALE"	2005	24819
"I"	11	150	1215	"Agg215"	"MALE"	1985	43980
"I"	11	150	1215	"Agg215"	"MALE"	1990	53621
"I"	11	150	1215	"Agg215"	"MALE"	1995	51790
"I"	11	150	1215	"Agg215"	"MALE"	2000	51442
"I"	11	150	1215	"Agg215"	"MALE"	2005	47716
"I"	11	151	1216	"Agg216"	"FEMALE"	1985	19724
"I"	11	151	1216	"Agg216"	"FEMALE"	1990	20221
"I"	11	151	1216	"Agg216"	"FEMALE"	1995	14607
"I"	11	151	1216	"Agg216"	"FEMALE"	2000	5154
"I"	11	151	1216	"Agg216"	"FEMALE"	2005	2183
"I"	11	151	1216	"Agg216"	"MALE"	1985	28609
"I"	11	151	1216	"Agg216"	"MALE"	1990	25521
"I"	11	151	1216	"Agg216"	"MALE"	1995	17288
"I"	11	151	1216	"Agg216"	"MALE"	2000	6748
"I"	11	151	1216	"Agg216"	"MALE"	2005	2401
"I"	11	151	1217	"Agg217"	"FEMALE"	1985	6159
"I"	11	151	1217	"Agg217"	"FEMALE"	1990	9483
"I"	11	151	1217	"Agg217"	"FEMALE"	1995	14266
"I"	11	151	1217	"Agg217"	"FEMALE"	2000	18344
"I"	11	151	1217	"Agg217"	"FEMALE"	2005	17280
"I"	11	151	1217	"Agg217"	"MALE"	1985	33558
"I"	11	151	1217	"Agg217"	"MALE"	1990	35127
"I"	11	151	1217	"Agg217"	"MALE"	1995	49862
"I"	11	151	1217	"Agg217"	"MALE"	2000	46863
"I"	11	151	1217	"Agg217"	"MALE"	2005	35009
"I"	11	151	1218	"Agg218"	"FEMALE"	1985	36231
"I"	11	151	1218	"Agg218"	"FEMALE"	1990	40565
"I"	11	151	1218	"Agg218"	"FEMALE"	1995	37296
"I"	11	151	1218	"Agg218"	"FEMALE"	2000	36938
"I"	11	151	1218	"Agg218"	"FEMALE"	2005	31240
"I"	11	151	1218	"Agg218"	"MALE"	1985	169245
"I"	11	151	1218	"Agg218"	"MALE"	1990	177243
"I"	11	151	1218	"Agg218"	"MALE"	1995	161127
"I"	11	151	1218	"Agg218"	"MALE"	2000	156801
"I"	11	151	1218	"Agg218"	"MALE"	2005	141412
"I"	11	151	1219	"Agg219"	"FEMALE"	1985	22901
"I"	11	151	1219	"Agg219"	"FEMALE"	1990	24307
"I"	11	151	1219	"Agg219"	"FEMALE"	1995	23674
"I"	11	151	1219	"Agg219"	"FEMALE"	2000	20734
"I"	11	151	1219	"Agg219"	"FEMALE"	2005	16853
"I"	11	151	1219	"Agg219"	"MALE"	1985	23155
"I"	11	151	1219	"Agg219"	"MALE"	1990	24092
"I"	11	151	1219	"Agg219"	"MALE"	1995	26063
"I"	11	151	1219	"Agg219"	"MALE"	2000	24565
"I"	11	151	1219	"Agg219"	"MALE"	2005	23837
"I"	11	151	1220	"Agg220"	"FEMALE"	1985	28043
"I"	11	151	1220	"Agg220"	"FEMALE"	1990	32034
"I"	11	151	1220	"Agg220"	"FEMALE"	1995	35225
"I"	11	151	1220	"Agg220"	"FEMALE"	2000	28752
"I"	11	151	1220	"Agg220"	"FEMALE"	2005	26173
"I"	11	151	1220	"Agg220"	"MALE"	1985	32713
"I"	11	151	1220	"Agg220"	"MALE"	1990	37004
"I"	11	151	1220	"Agg220"	"MALE"	1995	38542
"I"	11	151	1220	"Agg220"	"MALE"	2000	29808
"I"	11	151	1220	"Agg220"	"MALE"	2005	25912
"I"	11	152	1221	"Agg221"	"FEMALE"	1985	22169
"I"	11	152	1221	"Agg221"	"FEMALE"	1990	19613
"I"	11	152	1221	"Agg221"	"FEMALE"	1995	18080
"I"	11	152	1221	"Agg221"	"FEMALE"	2000	16490
"I"	11	152	1221	"Agg221"	"FEMALE"	2005	13556
"I"	11	152	1221	"Agg221"	"MALE"	1985	68296
"I"	11	152	1221	"Agg221"	"MALE"	1990	69192
"I"	11	152	1221	"Agg221"	"MALE"	1995	65252
"I"	11	152	1221	"Agg221"	"MALE"	2000	61327
"I"	11	152	1221	"Agg221"	"MALE"	2005	60911
"I"	11	152	1222	"Agg222"	"FEMALE"	1985	102084
"I"	11	152	1222	"Agg222"	"FEMALE"	1990	96348
"I"	11	152	1222	"Agg222"	"FEMALE"	1995	100343
"I"	11	152	1222	"Agg222"	"FEMALE"	2000	89987
"I"	11	152	1222	"Agg222"	"FEMALE"	2005	75875
"I"	11	152	1222	"Agg222"	"MALE"	1985	160589
"I"	11	152	1222	"Agg222"	"MALE"	1990	174797
"I"	11	152	1222	"Agg222"	"MALE"	1995	194168
"I"	11	152	1222	"Agg222"	"MALE"	2000	185493
"I"	11	152	1222	"Agg222"	"MALE"	2005	171848
"I"	11	152	1223	"Agg223"	"FEMALE"	1985	56206
"I"	11	152	1223	"Agg223"	"FEMALE"	1990	66282
"I"	11	152	1223	"Agg223"	"FEMALE"	1995	69434
"I"	11	152	1223	"Agg223"	"FEMALE"	2000	72477
"I"	11	152	1223	"Agg223"	"FEMALE"	2005	79401
"I"	11	152	1223	"Agg223"	"MALE"	1985	38766
"I"	11	152	1223	"Agg223"	"MALE"	1990	46360
"I"	11	152	1223	"Agg223"	"MALE"	1995	46160
"I"	11	152	1223	"Agg223"	"MALE"	2000	45100
"I"	11	152	1223	"Agg223"	"MALE"	2005	47188
"I"	11	153	1224	"Agg224"	"FEMALE"	1985	2940
"I"	11	153	1224	"Agg224"	"FEMALE"	1990	2690
"I"	11	153	1224	"Agg224"	"FEMALE"	1995	1599
"I"	11	153	1224	"Agg224"	"FEMALE"	2000	1185
"I"	11	153	1224	"Agg224"	"FEMALE"	2005	611
"I"	11	153	1224	"Agg224"	"MALE"	1985	6117
"I"	11	153	1224	"Agg224"	"MALE"	1990	6096
"I"	11	153	1224	"Agg224"	"MALE"	1995	4179
"I"	11	153	1224	"Agg224"	"MALE"	2000	3345
"I"	11	153	1224	"Agg224"	"MALE"	2005	2331
"I"	11	153	1225	"Agg225"	"FEMALE"	1985	30128
"I"	11	153	1225	"Agg225"	"FEMALE"	1990	29018
"I"	11	153	1225	"Agg225"	"FEMALE"	1995	22801
"I"	11	153	1225	"Agg225"	"FEMALE"	2000	16084
"I"	11	153	1225	"Agg225"	"FEMALE"	2005	8906
"I"	11	153	1225	"Agg225"	"MALE"	1985	30938
"I"	11	153	1225	"Agg225"	"MALE"	1990	28461
"I"	11	153	1225	"Agg225"	"MALE"	1995	23827
"I"	11	153	1225	"Agg225"	"MALE"	2000	18873
"I"	11	153	1225	"Agg225"	"MALE"	2005	13747
"I"	11	153	1226	"Agg226"	"FEMALE"	1985	10307
"I"	11	153	1226	"Agg226"	"FEMALE"	1990	10718
"I"	11	153	1226	"Agg226"	"FEMALE"	1995	7288
"I"	11	153	1226	"Agg226"	"FEMALE"	2000	4746
"I"	11	153	1226	"Agg226"	"FEMALE"	2005	4227
"I"	11	153	1226	"Agg226"	"MALE"	1985	7716
"I"	11	153	1226	"Agg226"	"MALE"	1990	8406
"I"	11	153	1226	"Agg226"	"MALE"	1995	6331
"I"	11	153	1226	"Agg226"	"MALE"	2000	4700
"I"	11	153	1226	"Agg226"	"MALE"	2005	3971
"I"	11	154	1227	"Agg227"	"FEMALE"	1985	30473
"I"	11	154	1227	"Agg227"	"FEMALE"	1990	27763
"I"	11	154	1227	"Agg227"	"FEMALE"	1995	20610
"I"	11	154	1227	"Agg227"	"FEMALE"	2000	13526
"I"	11	154	1227	"Agg227"	"FEMALE"	2005	9920
"I"	11	154	1227	"Agg227"	"MALE"	1985	18572
"I"	11	154	1227	"Agg227"	"MALE"	1990	17221
"I"	11	154	1227	"Agg227"	"MALE"	1995	14559
"I"	11	154	1227	"Agg227"	"MALE"	2000	11873
"I"	11	154	1227	"Agg227"	"MALE"	2005	8958
"I"	11	154	1228	"Agg228"	"FEMALE"	1985	22357
"I"	11	154	1228	"Agg228"	"FEMALE"	1990	15645
"I"	11	154	1228	"Agg228"	"FEMALE"	1995	10298
"I"	11	154	1228	"Agg228"	"FEMALE"	2000	7264
"I"	11	154	1228	"Agg228"	"FEMALE"	2005	5267
"I"	11	154	1228	"Agg228"	"MALE"	1985	9209
"I"	11	154	1228	"Agg228"	"MALE"	1990	7659
"I"	11	154	1228	"Agg228"	"MALE"	1995	6877
"I"	11	154	1228	"Agg228"	"MALE"	2000	5348
"I"	11	154	1228	"Agg228"	"MALE"	2005	4531
"I"	11	154	1229	"Agg229"	"FEMALE"	1985	7868
"I"	11	154	1229	"Agg229"	"FEMALE"	1990	7471
"I"	11	154	1229	"Agg229"	"FEMALE"	1995	6430
"I"	11	154	1229	"Agg229"	"FEMALE"	2000	3872
"I"	11	154	1229	"Agg229"	"FEMALE"	2005	3036
"I"	11	154	1229	"Agg229"	"MALE"	1985	11811
"I"	11	154	1229	"Agg229"	"MALE"	1990	10887
"I"	11	154	1229	"Agg229"	"MALE"	1995	9480
"I"	11	154	1229	"Agg229"	"MALE"	2000	7389
"I"	11	154	1229	"Agg229"	"MALE"	2005	5778
"I"	11	154	1230	"Agg230"	"FEMALE"	1985	11828
"I"	11	154	1230	"Agg230"	"FEMALE"	1990	13118
"I"	11	154	1230	"Agg230"	"FEMALE"	1995	10870
"I"	11	154	1230	"Agg230"	"FEMALE"	2000	8124
"I"	11	154	1230	"Agg230"	"FEMALE"	2005	6580
"I"	11	154	1230	"Agg230"	"MALE"	1985	21580
"I"	11	154	1230	"Agg230"	"MALE"	1990	22741
"I"	11	154	1230	"Agg230"	"MALE"	1995	20640
"I"	11	154	1230	"Agg230"	"MALE"	2000	17130
"I"	11	154	1230	"Agg230"	"MALE"	2005	15250
"I"	11	154	1231	"Agg231"	"FEMALE"	1985	2529
"I"	11	154	1231	"Agg231"	"FEMALE"	1990	2415
"I"	11	154	1231	"Agg231"	"FEMALE"	1995	2531
"I"	11	154	1231	"Agg231"	"FEMALE"	2000	2429
"I"	11	154	1231	"Agg231"	"FEMALE"	2005	2135
"I"	11	154	1231	"Agg231"	"MALE"	1985	9095
"I"	11	154	1231	"Agg231"	"MALE"	1990	8301
"I"	11	154	1231	"Agg231"	"MALE"	1995	6798
"I"	11	154	1231	"Agg231"	"MALE"	2000	6261
"I"	11	154	1231	"Agg231"	"MALE"	2005	5718
"I"	11	154	1232	"Agg232"	"FEMALE"	1985	4578
"I"	11	154	1232	"Agg232"	"FEMALE"	1990	4999
"I"	11	154	1232	"Agg232"	"FEMALE"	1995	3580
"I"	11	154	1232	"Agg232"	"FEMALE"	2000	3888
"I"	11	154	1232	"Agg232"	"FEMALE"	2005	3496
"I"	11	154	1232	"Agg232"	"MALE"	1985	10502
"I"	11	154	1232	"Agg232"	"MALE"	1990	12418
"I"	11	154	1232	"Agg232"	"MALE"	1995	9766
"I"	11	154	1232	"Agg232"	"MALE"	2000	10918
"I"	11	154	1232	"Agg232"	"MALE"	2005	11980
"I"	11	154	1233	"Agg233"	"FEMALE"	1985	7438
"I"	11	154	1233	"Agg233"	"FEMALE"	1990	10086
"I"	11	154	1233	"Agg233"	"FEMALE"	1995	10987
"I"	11	154	1233	"Agg233"	"FEMALE"	2000	9050
"I"	11	154	1233	"Agg233"	"FEMALE"	2005	7153
"I"	11	154	1233	"Agg233"	"MALE"	1985	38178
"I"	11	154	1233	"Agg233"	"MALE"	1990	64717
"I"	11	154	1233	"Agg233"	"MALE"	1995	84922
"I"	11	154	1233	"Agg233"	"MALE"	2000	54720
"I"	11	154	1233	"Agg233"	"MALE"	2005	50341
"I"	11	154	1234	"Agg234"	"FEMALE"	1985	41173
"I"	11	154	1234	"Agg234"	"FEMALE"	1990	43274
"I"	11	154	1234	"Agg234"	"FEMALE"	1995	39524
"I"	11	154	1234	"Agg234"	"FEMALE"	2000	35222
"I"	11	154	1234	"Agg234"	"FEMALE"	2005	31634
"I"	11	154	1234	"Agg234"	"MALE"	1985	307270
"I"	11	154	1234	"Agg234"	"MALE"	1990	321637
"I"	11	154	1234	"Agg234"	"MALE"	1995	314566
"I"	11	154	1234	"Agg234"	"MALE"	2000	300811
"I"	11	154	1234	"Agg234"	"MALE"	2005	280136
"I"	11	154	1235	"Agg235"	"FEMALE"	1985	306
"I"	11	154	1235	"Agg235"	"FEMALE"	1990	9991
"I"	11	154	1235	"Agg235"	"FEMALE"	1995	14173
"I"	11	154	1235	"Agg235"	"FEMALE"	2000	22294
"I"	11	154	1235	"Agg235"	"FEMALE"	2005	13410
"I"	11	154	1235	"Agg235"	"MALE"	1985	3132
"I"	11	154	1235	"Agg235"	"MALE"	1990	17533
"I"	11	154	1235	"Agg235"	"MALE"	1995	17003
"I"	11	154	1235	"Agg235"	"MALE"	2000	16158
"I"	11	154	1235	"Agg235"	"MALE"	2005	10930
"I"	11	154	1236	"Agg236"	"FEMALE"	1985	57557
"I"	11	154	1236	"Agg236"	"FEMALE"	1990	91086
"I"	11	154	1236	"Agg236"	"FEMALE"	1995	107758
"I"	11	154	1236	"Agg236"	"FEMALE"	2000	96357
"I"	11	154	1236	"Agg236"	"FEMALE"	2005	89503
"I"	11	154	1236	"Agg236"	"MALE"	1985	214541
"I"	11	154	1236	"Agg236"	"MALE"	1990	246925
"I"	11	154	1236	"Agg236"	"MALE"	1995	262586
"I"	11	154	1236	"Agg236"	"MALE"	2000	267761
"I"	11	154	1236	"Agg236"	"MALE"	2005	259057
"I"	11	154	1237	"Agg237"	"FEMALE"	1985	320350
"I"	11	154	1237	"Agg237"	"FEMALE"	1990	368287
"I"	11	154	1237	"Agg237"	"FEMALE"	1995	337985
"I"	11	154	1237	"Agg237"	"FEMALE"	2000	329727
"I"	11	154	1237	"Agg237"	"FEMALE"	2005	273031
"I"	11	154	1237	"Agg237"	"MALE"	1985	40444
"I"	11	154	1237	"Agg237"	"MALE"	1990	48199
"I"	11	154	1237	"Agg237"	"MALE"	1995	46800
"I"	11	154	1237	"Agg237"	"MALE"	2000	56424
"I"	11	154	1237	"Agg237"	"MALE"	2005	49916
"I"	11	154	1238	"Agg238"	"FEMALE"	1985	97769
"I"	11	154	1238	"Agg238"	"FEMALE"	1990	132411
"I"	11	154	1238	"Agg238"	"FEMALE"	1995	111170
"I"	11	154	1238	"Agg238"	"FEMALE"	2000	140694
"I"	11	154	1238	"Agg238"	"FEMALE"	2005	164495
"I"	11	154	1238	"Agg238"	"MALE"	1985	126247
"I"	11	154	1238	"Agg238"	"MALE"	1990	126857
"I"	11	154	1238	"Agg238"	"MALE"	1995	142062
"I"	11	154	1238	"Agg238"	"MALE"	2000	163879
"I"	11	154	1238	"Agg238"	"MALE"	2005	211294
"I"	12	155	1239	"Agg239"	"FEMALE"	1985	NA
"I"	12	155	1239	"Agg239"	"FEMALE"	1990	41
"I"	12	155	1239	"Agg239"	"FEMALE"	1995	25
"I"	12	155	1239	"Agg239"	"FEMALE"	2000	30
"I"	12	155	1239	"Agg239"	"FEMALE"	2005	15
"I"	12	155	1239	"Agg239"	"MALE"	1985	56975
"I"	12	155	1239	"Agg239"	"MALE"	1990	43222
"I"	12	155	1239	"Agg239"	"MALE"	1995	34327
"I"	12	155	1239	"Agg239"	"MALE"	2000	26081
"I"	12	155	1239	"Agg239"	"MALE"	2005	18319
"I"	12	155	1240	"Agg240"	"FEMALE"	1985	NA
"I"	12	155	1240	"Agg240"	"FEMALE"	1990	278
"I"	12	155	1240	"Agg240"	"FEMALE"	1995	413
"I"	12	155	1240	"Agg240"	"FEMALE"	2000	462
"I"	12	155	1240	"Agg240"	"FEMALE"	2005	321
"I"	12	155	1240	"Agg240"	"MALE"	1985	80102
"I"	12	155	1240	"Agg240"	"MALE"	1990	77656
"I"	12	155	1240	"Agg240"	"MALE"	1995	83012
"I"	12	155	1240	"Agg240"	"MALE"	2000	71522
"I"	12	155	1240	"Agg240"	"MALE"	2005	59865
"I"	12	155	1241	"Agg241"	"FEMALE"	1985	NA
"I"	12	155	1241	"Agg241"	"FEMALE"	1990	552
"I"	12	155	1241	"Agg241"	"FEMALE"	1995	1005
"I"	12	155	1241	"Agg241"	"FEMALE"	2000	903
"I"	12	155	1241	"Agg241"	"FEMALE"	2005	603
"I"	12	155	1241	"Agg241"	"MALE"	1985	126675
"I"	12	155	1241	"Agg241"	"MALE"	1990	146087
"I"	12	155	1241	"Agg241"	"MALE"	1995	166934
"I"	12	155	1241	"Agg241"	"MALE"	2000	163561
"I"	12	155	1241	"Agg241"	"MALE"	2005	117721
"I"	12	155	1242	"Agg242"	"FEMALE"	1985	949
"I"	12	155	1242	"Agg242"	"FEMALE"	1990	786
"I"	12	155	1242	"Agg242"	"FEMALE"	1995	994
"I"	12	155	1242	"Agg242"	"FEMALE"	2000	1276
"I"	12	155	1242	"Agg242"	"FEMALE"	2005	1192
"I"	12	155	1242	"Agg242"	"MALE"	1985	93233
"I"	12	155	1242	"Agg242"	"MALE"	1990	90668
"I"	12	155	1242	"Agg242"	"MALE"	1995	107432
"I"	12	155	1242	"Agg242"	"MALE"	2000	110322
"I"	12	155	1242	"Agg242"	"MALE"	2005	118527
"I"	12	156	1243	"Agg243"	"FEMALE"	1985	NA
"I"	12	156	1243	"Agg243"	"FEMALE"	1990	NA
"I"	12	156	1243	"Agg243"	"FEMALE"	1995	214
"I"	12	156	1243	"Agg243"	"FEMALE"	2000	16
"I"	12	156	1243	"Agg243"	"FEMALE"	2005	103
"I"	12	156	1243	"Agg243"	"MALE"	1985	45701
"I"	12	156	1243	"Agg243"	"MALE"	1990	48355
"I"	12	156	1243	"Agg243"	"MALE"	1995	51955
"I"	12	156	1243	"Agg243"	"MALE"	2000	50795
"I"	12	156	1243	"Agg243"	"MALE"	2005	43776
"I"	12	156	1244	"Agg244"	"FEMALE"	1985	NA
"I"	12	156	1244	"Agg244"	"FEMALE"	1990	NA
"I"	12	156	1244	"Agg244"	"FEMALE"	1995	86
"I"	12	156	1244	"Agg244"	"FEMALE"	2000	130
"I"	12	156	1244	"Agg244"	"FEMALE"	2005	165
"I"	12	156	1244	"Agg244"	"MALE"	1985	73713
"I"	12	156	1244	"Agg244"	"MALE"	1990	67583
"I"	12	156	1244	"Agg244"	"MALE"	1995	61747
"I"	12	156	1244	"Agg244"	"MALE"	2000	55131
"I"	12	156	1244	"Agg244"	"MALE"	2005	52193
"I"	12	156	1245	"Agg245"	"FEMALE"	1985	1234
"I"	12	156	1245	"Agg245"	"FEMALE"	1990	1030
"I"	12	156	1245	"Agg245"	"FEMALE"	1995	1292
"I"	12	156	1245	"Agg245"	"FEMALE"	2000	1532
"I"	12	156	1245	"Agg245"	"FEMALE"	2005	1706
"I"	12	156	1245	"Agg245"	"MALE"	1985	127471
"I"	12	156	1245	"Agg245"	"MALE"	1990	103849
"I"	12	156	1245	"Agg245"	"MALE"	1995	90727
"I"	12	156	1245	"Agg245"	"MALE"	2000	95926
"I"	12	156	1245	"Agg245"	"MALE"	2005	92508
"I"	12	156	1246	"Agg246"	"FEMALE"	1985	2986
"I"	12	156	1246	"Agg246"	"FEMALE"	1990	5188
"I"	12	156	1246	"Agg246"	"FEMALE"	1995	6661
"I"	12	156	1246	"Agg246"	"FEMALE"	2000	7212
"I"	12	156	1246	"Agg246"	"FEMALE"	2005	5763
"I"	12	156	1246	"Agg246"	"MALE"	1985	332551
"I"	12	156	1246	"Agg246"	"MALE"	1990	366466
"I"	12	156	1246	"Agg246"	"MALE"	1995	429720
"I"	12	156	1246	"Agg246"	"MALE"	2000	409720
"I"	12	156	1246	"Agg246"	"MALE"	2005	396594
"I"	12	156	1247	"Agg247"	"FEMALE"	1985	356
"I"	12	156	1247	"Agg247"	"FEMALE"	1990	776
"I"	12	156	1247	"Agg247"	"FEMALE"	1995	1561
"I"	12	156	1247	"Agg247"	"FEMALE"	2000	1970
"I"	12	156	1247	"Agg247"	"FEMALE"	2005	2401
"I"	12	156	1247	"Agg247"	"MALE"	1985	12332
"I"	12	156	1247	"Agg247"	"MALE"	1990	14037
"I"	12	156	1247	"Agg247"	"MALE"	1995	15135
"I"	12	156	1247	"Agg247"	"MALE"	2000	17134
"I"	12	156	1247	"Agg247"	"MALE"	2005	21377
"I"	13	157	1248	"Agg248"	"FEMALE"	1985	511
"I"	13	157	1248	"Agg248"	"FEMALE"	1990	380
"I"	13	157	1248	"Agg248"	"FEMALE"	1995	339
"I"	13	157	1248	"Agg248"	"FEMALE"	2000	263
"I"	13	157	1248	"Agg248"	"FEMALE"	2005	127
"I"	13	157	1248	"Agg248"	"MALE"	1985	7308
"I"	13	157	1248	"Agg248"	"MALE"	1990	8162
"I"	13	157	1248	"Agg248"	"MALE"	1995	7729
"I"	13	157	1248	"Agg248"	"MALE"	2000	7138
"I"	13	157	1248	"Agg248"	"MALE"	2005	5617
"I"	13	157	1249	"Agg249"	"FEMALE"	1985	NA
"I"	13	157	1249	"Agg249"	"FEMALE"	1990	NA
"I"	13	157	1249	"Agg249"	"FEMALE"	1995	NA
"I"	13	157	1249	"Agg249"	"FEMALE"	2000	850
"I"	13	157	1249	"Agg249"	"FEMALE"	2005	588
"I"	13	157	1249	"Agg249"	"MALE"	1985	51353
"I"	13	157	1249	"Agg249"	"MALE"	1990	34035
"I"	13	157	1249	"Agg249"	"MALE"	1995	34944
"I"	13	157	1249	"Agg249"	"MALE"	2000	31290
"I"	13	157	1249	"Agg249"	"MALE"	2005	25938
"I"	13	158	1250	"Agg250"	"FEMALE"	1985	4976
"I"	13	158	1250	"Agg250"	"FEMALE"	1990	6700
"I"	13	158	1250	"Agg250"	"FEMALE"	1995	7699
"I"	13	158	1250	"Agg250"	"FEMALE"	2000	7427
"I"	13	158	1250	"Agg250"	"FEMALE"	2005	5481
"I"	13	158	1250	"Agg250"	"MALE"	1985	800813
"I"	13	158	1250	"Agg250"	"MALE"	1990	727387
"I"	13	158	1250	"Agg250"	"MALE"	1995	754123
"I"	13	158	1250	"Agg250"	"MALE"	2000	639340
"I"	13	158	1250	"Agg250"	"MALE"	2005	534387
"I"	13	158	1251	"Agg251"	"FEMALE"	1985	NA
"I"	13	158	1251	"Agg251"	"FEMALE"	1990	566
"I"	13	158	1251	"Agg251"	"FEMALE"	1995	1005
"I"	13	158	1251	"Agg251"	"FEMALE"	2000	1594
"I"	13	158	1251	"Agg251"	"FEMALE"	2005	1288
"I"	13	158	1251	"Agg251"	"MALE"	1985	77488
"I"	13	158	1251	"Agg251"	"MALE"	1990	90620
"I"	13	158	1251	"Agg251"	"MALE"	1995	111512
"I"	13	158	1251	"Agg251"	"MALE"	2000	110285
"I"	13	158	1251	"Agg251"	"MALE"	2005	114014
"I"	13	158	1252	"Agg252"	"FEMALE"	1985	3059
"I"	13	158	1252	"Agg252"	"FEMALE"	1990	3329
"I"	13	158	1252	"Agg252"	"FEMALE"	1995	2840
"I"	13	158	1252	"Agg252"	"FEMALE"	2000	2349
"I"	13	158	1252	"Agg252"	"FEMALE"	2005	1627
"I"	13	158	1252	"Agg252"	"MALE"	1985	67014
"I"	13	158	1252	"Agg252"	"MALE"	1990	68815
"I"	13	158	1252	"Agg252"	"MALE"	1995	65586
"I"	13	158	1252	"Agg252"	"MALE"	2000	56065
"I"	13	158	1252	"Agg252"	"MALE"	2005	47866
"I"	13	158	1253	"Agg253"	"FEMALE"	1985	2061
"I"	13	158	1253	"Agg253"	"FEMALE"	1990	2235
"I"	13	158	1253	"Agg253"	"FEMALE"	1995	2706
"I"	13	158	1253	"Agg253"	"FEMALE"	2000	2291
"I"	13	158	1253	"Agg253"	"FEMALE"	2005	1404
"I"	13	158	1253	"Agg253"	"MALE"	1985	33203
"I"	13	158	1253	"Agg253"	"MALE"	1990	33216
"I"	13	158	1253	"Agg253"	"MALE"	1995	38767
"I"	13	158	1253	"Agg253"	"MALE"	2000	36517
"I"	13	158	1253	"Agg253"	"MALE"	2005	31882
"I"	13	158	1254	"Agg254"	"FEMALE"	1985	7865
"I"	13	158	1254	"Agg254"	"FEMALE"	1990	8454
"I"	13	158	1254	"Agg254"	"FEMALE"	1995	7337
"I"	13	158	1254	"Agg254"	"FEMALE"	2000	5723
"I"	13	158	1254	"Agg254"	"FEMALE"	2005	3493
"I"	13	158	1254	"Agg254"	"MALE"	1985	219435
"I"	13	158	1254	"Agg254"	"MALE"	1990	191998
"I"	13	158	1254	"Agg254"	"MALE"	1995	180503
"I"	13	158	1254	"Agg254"	"MALE"	2000	146550
"I"	13	158	1254	"Agg254"	"MALE"	2005	121271
"I"	13	158	1255	"Agg255"	"FEMALE"	1985	3856
"I"	13	158	1255	"Agg255"	"FEMALE"	1990	5406
"I"	13	158	1255	"Agg255"	"FEMALE"	1995	6400
"I"	13	158	1255	"Agg255"	"FEMALE"	2000	6344
"I"	13	158	1255	"Agg255"	"FEMALE"	2005	4636
"I"	13	158	1255	"Agg255"	"MALE"	1985	280797
"I"	13	158	1255	"Agg255"	"MALE"	1990	300371
"I"	13	158	1255	"Agg255"	"MALE"	1995	349927
"I"	13	158	1255	"Agg255"	"MALE"	2000	328585
"I"	13	158	1255	"Agg255"	"MALE"	2005	308675
"I"	13	158	1256	"Agg256"	"FEMALE"	1985	5411
"I"	13	158	1256	"Agg256"	"FEMALE"	1990	5226
"I"	13	158	1256	"Agg256"	"FEMALE"	1995	4817
"I"	13	158	1256	"Agg256"	"FEMALE"	2000	4041
"I"	13	158	1256	"Agg256"	"FEMALE"	2005	2590
"I"	13	158	1256	"Agg256"	"MALE"	1985	32382
"I"	13	158	1256	"Agg256"	"MALE"	1990	29559
"I"	13	158	1256	"Agg256"	"MALE"	1995	26845
"I"	13	158	1256	"Agg256"	"MALE"	2000	24343
"I"	13	158	1256	"Agg256"	"MALE"	2005	20823
"I"	13	158	1257	"Agg257"	"FEMALE"	1985	80154
"I"	13	158	1257	"Agg257"	"FEMALE"	1990	68640
"I"	13	158	1257	"Agg257"	"FEMALE"	1995	63764
"I"	13	158	1257	"Agg257"	"FEMALE"	2000	42586
"I"	13	158	1257	"Agg257"	"FEMALE"	2005	19834
"I"	13	158	1257	"Agg257"	"MALE"	1985	713839
"I"	13	158	1257	"Agg257"	"MALE"	1990	756378
"I"	13	158	1257	"Agg257"	"MALE"	1995	853315
"I"	13	158	1257	"Agg257"	"MALE"	2000	815999
"I"	13	158	1257	"Agg257"	"MALE"	2005	709029
"I"	13	158	1258	"Agg258"	"FEMALE"	1985	NA
"I"	13	158	1258	"Agg258"	"FEMALE"	1990	NA
"I"	13	158	1258	"Agg258"	"FEMALE"	1995	NA
"I"	13	158	1258	"Agg258"	"FEMALE"	2000	NA
"I"	13	158	1258	"Agg258"	"FEMALE"	2005	NA
"I"	13	158	1258	"Agg258"	"MALE"	1985	41126
"I"	13	158	1258	"Agg258"	"MALE"	1990	30410
"I"	13	158	1258	"Agg258"	"MALE"	1995	29268
"I"	13	158	1258	"Agg258"	"MALE"	2000	26237
"I"	13	158	1258	"Agg258"	"MALE"	2005	23617
"I"	13	158	1259	"Agg259"	"FEMALE"	1985	17950
"I"	13	158	1259	"Agg259"	"FEMALE"	1990	27375
"I"	13	158	1259	"Agg259"	"FEMALE"	1995	36570
